Ț,S_latitude,S_Longtitude,T_Latitude,T_Longtitude
G,36.34468339,127.4599908,36.34973489,127.4600597
G,36.34195871,127.4597424,36.34047913,127.4609779
G,36.34077893,127.461286,36.34194979,127.4600844
G,36.33949989,127.4626182,36.33749557,127.4637619
G,36.33749557,127.4637619,36.33980292,127.462883
G,36.33749557,127.4637619,36.33354099,127.4635778
G,36.33354099,127.4635778,36.33749557,127.4637619
G,36.2443688,127.4736379,36.24283468,127.4538519
G,36.24283468,127.4538519,36.2443688,127.4736379
G,36.25092239,127.476833,36.24830909,127.4765231
G,36.24342755,127.4766092,36.24637464,127.4765184
G,36.25592786,127.4779186,36.25092239,127.476833
G,36.25092239,127.476833,36.25592786,127.4779186
G,36.2416794,127.4774411,36.23909306,127.4793997
G,36.23909306,127.4793997,36.2416794,127.4774411
G,36.23909306,127.4793997,36.23380569,127.4813346
G,36.40506535,127.4917189,36.4174715,127.4790825
G,36.4174715,127.4790825,36.40506535,127.4917189
G,36.33097732,127.4813048,36.33206288,127.4911951
G,36.33206288,127.4911951,36.33097732,127.4813048
G,36.33871151,127.4897426,36.33547116,127.4846678
G,36.33547116,127.4846678,36.33871151,127.4897426
G,36.33849427,127.4898541,36.33632285,127.489162
G,36.33632285,127.489162,36.3357043,127.4896227
G,36.33632285,127.489162,36.33849427,127.4898541
G,36.3357043,127.4896227,36.33632285,127.489162
G,36.33871151,127.4897426,36.33849427,127.4898541
G,36.33849427,127.4898541,36.33871151,127.4897426
G,36.34021824,127.49191,36.33871151,127.4897426
G,36.33871151,127.4897426,36.34021824,127.49191
G,36.3357043,127.4896227,36.33205348,127.4916024
G,36.33205348,127.4916024,36.3357043,127.4896227
G,36.33206288,127.4911951,36.33205348,127.4916024
G,36.33205348,127.4916024,36.33206288,127.4911951
G,36.27248321,127.4725144,36.26981738,127.4761411
G,36.27248321,127.4725144,36.27075218,127.4762968
G,36.27075218,127.4762968,36.27248321,127.4725144
G,36.27093964,127.4766586,36.27248321,127.4725144
G,36.27075218,127.4762968,36.26882519,127.4769314
G,36.26981738,127.4761411,36.26880865,127.4788123
G,36.27075218,127.4762968,36.26880865,127.4788123
G,36.26880865,127.4788123,36.27075218,127.4762968
G,36.26880865,127.4788123,36.27093964,127.4766586
G,36.26882519,127.4769314,36.26663757,127.4807551
G,36.26880865,127.4788123,36.26663757,127.4807551
G,36.26663757,127.4807551,36.26880865,127.4788123
G,36.26663757,127.4807551,36.25592786,127.4779186
G,36.25592786,127.4779186,36.26663757,127.4807551
Y,36.34626671,127.4230661,36.34609021,127.422899
G,36.34609021,127.422899,36.34626671,127.4230661
R,36.34656273,127.4240982,36.34626671,127.4230661
G,36.34626671,127.4230661,36.34656273,127.4240982
G,36.34841938,127.4242922,36.34786167,127.4233133
G,36.34786167,127.4233133,36.34841938,127.4242922
G,36.34869,127.4247033,36.34841938,127.4242922
G,36.34841938,127.4242922,36.34869,127.4247033
R,36.34656273,127.4240982,36.34657992,127.4254213
G,36.34657992,127.4254213,36.34656273,127.4240982
Y,36.34841938,127.4242922,36.34692256,127.4258674
G,36.34692256,127.4258674,36.34841938,127.4242922
G,36.34692256,127.4258674,36.34657992,127.4254213
R,36.34657992,127.4254213,36.34692256,127.4258674
G,36.34657992,127.4254213,36.34620372,127.4269294
G,36.34753,127.426635,36.34692256,127.4258674
R,36.34620372,127.4269294,36.34657992,127.4254213
G,36.34692256,127.4258674,36.34753,127.426635
R,36.34692256,127.4258674,36.34620372,127.4269294
R,36.34620372,127.4269294,36.34692256,127.4258674
Y,36.34620372,127.4269294,36.34469331,127.4286098
R,36.34469331,127.4286098,36.34620372,127.4269294
Y,36.32751498,127.436324,36.3218793,127.4392115
R,36.3218793,127.4392115,36.32751498,127.436324
G,36.33794596,127.4337939,36.33577721,127.4306474
Y,36.33577721,127.4306474,36.33794596,127.4337939
Y,36.33830596,127.4349307,36.33794596,127.4337939
G,36.33794596,127.4337939,36.33830596,127.4349307
R,36.33844992,127.4375287,36.33830596,127.4349307
G,36.33830596,127.4349307,36.33844992,127.4375287
R,36.3245268,127.4403893,36.32369158,127.4368088
R,36.32369158,127.4368088,36.3245268,127.4403893
G,36.32453763,127.4409664,36.3245268,127.4403893
G,36.3245268,127.4403893,36.32453763,127.4409664
G,36.27665046,127.3767996,36.27917478,127.3767119
G,36.27424734,127.3769549,36.27665046,127.3767996
G,36.27917478,127.3767119,36.27665046,127.3767996
G,36.27665046,127.3767996,36.27424734,127.3769549
G,36.28105956,127.3758128,36.28577434,127.377087
G,36.27917478,127.3767119,36.28105956,127.3758128
G,36.28577434,127.377087,36.28105956,127.3758128
G,36.28105956,127.3758128,36.27917478,127.3767119
G,36.28664812,127.3780835,36.28816203,127.379801
G,36.28816203,127.379801,36.29022956,127.3810226
G,36.29022956,127.3810226,36.29268006,127.3824114
G,36.28816203,127.379801,36.28664812,127.3780835
G,36.29022956,127.3810226,36.28816203,127.379801
G,36.29268006,127.3824114,36.29022956,127.3810226
Y,36.29713991,127.3846355,36.29895343,127.3850962
Y,36.29895343,127.3850962,36.30170024,127.3860509
G,36.29895343,127.3850962,36.29713991,127.3846355
Y,36.30170024,127.3860509,36.29895343,127.3850962
R,36.30170024,127.3860509,36.30461699,127.3862258
G,36.30461699,127.3862258,36.30170024,127.3860509
R,36.30461699,127.3862258,36.30656765,127.3868605
R,36.30656765,127.3868605,36.30461699,127.3862258
G,36.30656765,127.3868605,36.30841137,127.3875474
R,36.30841137,127.3875474,36.30656765,127.3868605
R,36.30988568,127.3880968,36.30841137,127.3875474
R,36.30841137,127.3875474,36.30988568,127.3880968
R,36.30988568,127.3880968,36.31665959,127.3906655
R,36.31665959,127.3906655,36.30988568,127.3880968
R,36.31566552,127.3867734,36.31665959,127.3906655
R,36.31665959,127.3906655,36.31566552,127.3867734
R,36.31665959,127.3906655,36.31689021,127.3915442
R,36.31689021,127.3915442,36.31755521,127.394058
R,36.31689021,127.3915442,36.31665959,127.3906655
Y,36.31755521,127.394058,36.31689021,127.3915442
R,36.31827762,127.4198907,36.31723631,127.4260747
R,36.31723631,127.4260747,36.31827762,127.4198907
R,36.31755521,127.394058,36.31843584,127.3974462
Y,36.31843584,127.3974462,36.31755521,127.394058
G,36.31723631,127.4260747,36.31828681,127.4288211
G,36.31828681,127.4288211,36.31922487,127.4313689
R,36.31828681,127.4288211,36.31723631,127.4260747
R,36.31922487,127.4313689,36.31828681,127.4288211
Y,36.31822934,127.4176049,36.31827762,127.4198907
R,36.31827762,127.4198907,36.31822934,127.4176049
G,36.31922487,127.4313689,36.31993243,127.4331081
R,36.31993243,127.4331081,36.31922487,127.4313689
Y,36.32071571,127.4146636,36.31822934,127.4176049
R,36.31822934,127.4176049,36.32071571,127.4146636
R,36.31946018,127.4016239,36.31843584,127.3974462
R,36.31968006,127.4025179,36.31946018,127.4016239
Y,36.32038996,127.4051883,36.31968006,127.4025179
Y,36.32050346,127.4055837,36.32038996,127.4051883
R,36.31843584,127.3974462,36.31946018,127.4016239
Y,36.31946018,127.4016239,36.31968006,127.4025179
R,36.31968006,127.4025179,36.32038996,127.4051883
R,36.32038996,127.4051883,36.32050346,127.4055837
G,36.31993243,127.4331081,36.32100896,127.4358143
R,36.32100896,127.4358143,36.31993243,127.4331081
R,36.32050346,127.4055837,36.32082803,127.4068116
R,36.32082803,127.4068116,36.32147765,127.409137
R,36.32082803,127.4068116,36.32050346,127.4055837
R,36.32147765,127.409137,36.32082803,127.4068116
R,36.32248324,127.4124035,36.32071571,127.4146636
R,36.32071571,127.4146636,36.32248324,127.4124035
R,36.32432253,127.4102036,36.32248324,127.4124035
R,36.32248324,127.4124035,36.32432253,127.4102036
R,36.32718196,127.4067628,36.32432253,127.4102036
R,36.32432253,127.4102036,36.32718196,127.4067628
R,36.32861103,127.4050074,36.32718196,127.4067628
R,36.32718196,127.4067628,36.32861103,127.4050074
R,36.33001887,127.403291,36.32861103,127.4050074
R,36.33172202,127.4012169,36.33001887,127.403291
R,36.32861103,127.4050074,36.33001887,127.403291
R,36.33001887,127.403291,36.33172202,127.4012169
R,36.33384349,127.3986033,36.33172202,127.4012169
R,36.33172202,127.4012169,36.33384349,127.3986033
G,36.24088799,127.4049618,36.24593565,127.4058507
G,36.24593565,127.4058507,36.24088799,127.4049618
G,36.24593565,127.4058507,36.25042603,127.4067739
G,36.25042603,127.4067739,36.24593565,127.4058507
G,36.24728743,127.4309834,36.24616378,127.4291141
G,36.24616378,127.4291141,36.24728743,127.4309834
G,36.2505774,127.4068802,36.24616378,127.4291141
G,36.24616378,127.4291141,36.2505774,127.4068802
G,36.24728743,127.4309834,36.28730362,127.4586942
G,36.28730362,127.4586942,36.24728743,127.4309834
G,36.25042603,127.4067739,36.2505774,127.4068802
G,36.2505774,127.4068802,36.25042603,127.4067739
G,36.27130665,127.4008517,36.2505774,127.4068802
G,36.2505774,127.4068802,36.27130665,127.4008517
G,36.27693168,127.3974723,36.26908465,127.3912298
G,36.26908465,127.3912298,36.27693168,127.3974723
G,36.27424734,127.3769549,36.27298781,127.3767794
G,36.27298781,127.3767794,36.27424734,127.3769549
G,36.27665046,127.3767996,36.28105956,127.3758128
G,36.28105956,127.3758128,36.27665046,127.3767996
G,36.27760184,127.3983837,36.29041143,127.3882562
G,36.29041143,127.3882562,36.27760184,127.3983837
G,36.28534037,127.383782,36.28488002,127.38277
G,36.28488002,127.38277,36.28534037,127.383782
G,36.28488002,127.38277,36.28664812,127.3780835
G,36.28664812,127.3780835,36.28488002,127.38277
G,36.28730362,127.4586942,36.28992562,127.4626029
G,36.28992562,127.4626029,36.28730362,127.4586942
G,36.29012615,127.3772522,36.28816203,127.379801
G,36.28816203,127.379801,36.29012615,127.3772522
G,36.29033256,127.3769844,36.29012615,127.3772522
G,36.29012615,127.3772522,36.29033256,127.3769844
G,36.29012615,127.3772522,36.29163462,127.3790966
G,36.29163462,127.3790966,36.29012615,127.3772522
G,36.29163462,127.3790966,36.29022956,127.3810226
G,36.29022956,127.3810226,36.29163462,127.3790966
G,36.29041143,127.3882562,36.29032337,127.3959939
G,36.29032337,127.3959939,36.29041143,127.3882562
G,36.29032337,127.3959939,36.29127293,127.3971841
G,36.29127293,127.3971841,36.29032337,127.3959939
G,36.29368565,127.399509,36.29127293,127.3971841
G,36.29127293,127.3971841,36.29368565,127.399509
G,36.29339065,127.3809059,36.29163462,127.3790966
G,36.29163462,127.3790966,36.29339065,127.3809059
G,36.29339065,127.3809059,36.29268006,127.3824114
G,36.29268006,127.3824114,36.29339065,127.3809059
G,36.29268006,127.3824114,36.29588821,127.3844196
G,36.29588821,127.3844196,36.29268006,127.3824114
G,36.29339065,127.3809059,36.29585178,127.383062
G,36.29585178,127.383062,36.29339065,127.3809059
G,36.29438537,127.4029649,36.29368565,127.399509
G,36.29368565,127.399509,36.29438537,127.4029649
Y,36.29588821,127.3844196,36.29585178,127.383062
Y,36.29585178,127.383062,36.29588821,127.3844196
Y,36.29713991,127.3846355,36.29588821,127.3844196
Y,36.29588821,127.3844196,36.29713991,127.3846355
R,36.29693984,127.4569561,36.30402181,127.4500858
Y,36.30402181,127.4500858,36.29693984,127.4569561
G,36.30402181,127.4500858,36.30088071,127.447531
G,36.30088071,127.447531,36.30402181,127.4500858
G,36.30786702,127.4104941,36.30117465,127.4176573
G,36.30117465,127.4176573,36.30786702,127.4104941
G,36.30320503,127.4521723,36.30440362,127.4507735
Y,36.30440362,127.4507735,36.30320503,127.4521723
G,36.30402181,127.4500858,36.30440362,127.4507735
G,36.30440362,127.4507735,36.30402181,127.4500858
Y,36.30402181,127.4500858,36.30669924,127.4476038
R,36.30669924,127.4476038,36.30402181,127.4500858
G,36.30440362,127.4507735,36.30725109,127.4482986
G,36.30725109,127.4482986,36.30440362,127.4507735
R,36.30555624,127.3893616,36.30461699,127.3862258
R,36.30461699,127.3862258,36.30555624,127.3893616
Y,36.30527043,127.3948218,36.30555624,127.3893616
R,36.30555624,127.3893616,36.30527043,127.3948218
Y,36.30585827,127.4016112,36.30527043,127.3948218
G,36.30527043,127.3948218,36.30585827,127.4016112
G,36.30705412,127.3941569,36.30527043,127.3948218
Y,36.30527043,127.3948218,36.30705412,127.3941569
R,36.30705412,127.3941569,36.30555624,127.3893616
G,36.30555624,127.3893616,36.30705412,127.3941569
G,36.30844443,127.4081578,36.30585827,127.4016112
Y,36.30585827,127.4016112,36.30844443,127.4081578
G,36.30914934,127.4012899,36.30585827,127.4016112
G,36.30585827,127.4016112,36.30914934,127.4012899
G,36.30669924,127.4476038,36.30725109,127.4482986
G,36.30725109,127.4482986,36.30669924,127.4476038
R,36.30669924,127.4476038,36.30921193,127.4427655
Y,36.30921193,127.4427655,36.30669924,127.4476038
G,36.30740653,127.3940283,36.30705412,127.3941569
G,36.30705412,127.3941569,36.30740653,127.3940283
R,36.3088309,127.3966493,36.30705412,127.3941569
G,36.30705412,127.3941569,36.3088309,127.3966493
G,36.30725109,127.4482986,36.30735046,127.4484979
G,36.30735046,127.4484979,36.30725109,127.4482986
G,36.30725109,127.4482986,36.30858665,127.4474719
G,36.30858665,127.4474719,36.30725109,127.4482986
Y,36.30798835,127.3938118,36.30906271,127.3933631
Y,36.30740653,127.3940283,36.30798835,127.3938118
G,36.30906271,127.3933631,36.30798835,127.3938118
G,36.30798835,127.3938118,36.30740653,127.3940283
G,36.30740653,127.3940283,36.30906271,127.3933631
G,36.30906271,127.3933631,36.30740653,127.3940283
G,36.30786702,127.4104941,36.30844443,127.4081578
G,36.30844443,127.4081578,36.30786702,127.4104941
G,36.30948106,127.4104711,36.30786702,127.4104941
G,36.30786702,127.4104941,36.30948106,127.4104711
G,36.30948106,127.4104711,36.30844443,127.4081578
G,36.30844443,127.4081578,36.30948106,127.4104711
G,36.30952656,127.4081131,36.30844443,127.4081578
Y,36.30844443,127.4081578,36.30952656,127.4081131
G,36.30858665,127.4474719,36.3100829,127.4463108
G,36.3100829,127.4463108,36.30858665,127.4474719
Y,36.3088309,127.3966493,36.30875484,127.4005727
Y,36.30875484,127.4005727,36.3088309,127.3966493
G,36.30914934,127.4012899,36.30875484,127.4005727
G,36.30875484,127.4005727,36.30914934,127.4012899
G,36.31035221,127.3992026,36.30875484,127.4005727
Y,36.30875484,127.4005727,36.31035221,127.3992026
Y,36.31035221,127.3992026,36.3088309,127.3966493
G,36.3088309,127.3966493,36.31035221,127.3992026
G,36.31103596,127.3926517,36.30906271,127.3933631
Y,36.30906271,127.3933631,36.31103596,127.3926517
G,36.31093059,127.4013154,36.30914934,127.4012899
G,36.30914934,127.4012899,36.31093059,127.4013154
Y,36.30921193,127.4427655,36.31097565,127.4430944
Y,36.31097565,127.4430944,36.30921193,127.4427655
R,36.30921193,127.4427655,36.31314262,127.434847
R,36.31314262,127.434847,36.30921193,127.4427655
G,36.30952656,127.4081131,36.30944599,127.4078137
G,36.30944599,127.4078137,36.30952656,127.4081131
Y,36.30944599,127.4078137,36.31093059,127.4013154
G,36.31093059,127.4013154,36.30944599,127.4078137
R,36.30944599,127.4078137,36.31420399,127.4037469
Y,36.31420399,127.4037469,36.30944599,127.4078137
Y,36.30948106,127.4104711,36.31062531,127.409953
G,36.31062531,127.409953,36.30948106,127.4104711
Y,36.30952656,127.4081131,36.31062531,127.409953
G,36.31062531,127.409953,36.30952656,127.4081131
Y,36.31538062,127.4075115,36.30952656,127.4081131
Y,36.30952656,127.4081131,36.31538062,127.4075115
R,36.30988568,127.3880968,36.31103596,127.3926517
G,36.31103596,127.3926517,36.30988568,127.3880968
G,36.3100829,127.4463108,36.31097565,127.4430944
G,36.31097565,127.4430944,36.3100829,127.4463108
Y,36.31128437,127.4009845,36.31035221,127.3992026
G,36.31035221,127.3992026,36.31128437,127.4009845
G,36.31062531,127.409953,36.31645828,127.4104406
Y,36.31645828,127.4104406,36.31062531,127.409953
G,36.31128437,127.4009845,36.31093059,127.4013154
R,36.31093059,127.4013154,36.31128437,127.4009845
G,36.31097565,127.4430944,36.31468974,127.438996
R,36.31468974,127.438996,36.31097565,127.4430944
R,36.31103596,127.3926517,36.31191571,127.396082
R,36.31191571,127.396082,36.31103596,127.3926517
G,36.3140739,127.4033282,36.31128437,127.4009845
R,36.31128437,127.4009845,36.3140739,127.4033282
G,36.31331628,127.4219574,36.31158362,127.4194453
G,36.31158362,127.4194453,36.31331628,127.4219574
R,36.31191571,127.396082,36.31281356,127.3994392
Y,36.31281356,127.3994392,36.31191571,127.396082
Y,36.31191571,127.396082,36.31755521,127.394058
G,36.31755521,127.394058,36.31191571,127.396082
R,36.31281356,127.3994392,36.31331931,127.4009185
R,36.31331931,127.4009185,36.31281356,127.3994392
Y,36.31281356,127.3994392,36.31843584,127.3974462
R,36.31843584,127.3974462,36.31281356,127.3994392
Y,36.3137019,127.4287732,36.31314262,127.434847
R,36.31314262,127.434847,36.3137019,127.4287732
R,36.31314262,127.434847,36.3137984,127.4366018
R,36.3137984,127.4366018,36.31314262,127.434847
R,36.31314262,127.434847,36.31545684,127.4335239
R,36.31545684,127.4335239,36.31314262,127.434847
R,36.31723631,127.4260747,36.31331628,127.4219574
Y,36.31331628,127.4219574,36.31723631,127.4260747
R,36.31331931,127.4009185,36.3140739,127.4033282
R,36.3140739,127.4033282,36.31331931,127.4009185
G,36.31420399,127.4037469,36.31331931,127.4009185
G,36.31331931,127.4009185,36.31420399,127.4037469
G,36.3137019,127.4287732,36.31545684,127.4335239
Y,36.31545684,127.4335239,36.3137019,127.4287732
R,36.31723631,127.4260747,36.3137019,127.4287732
Y,36.3137019,127.4287732,36.31723631,127.4260747
R,36.3137984,127.4366018,36.31468974,127.438996
R,36.31468974,127.438996,36.3137984,127.4366018
Y,36.3140739,127.4033282,36.31420399,127.4037469
R,36.31420399,127.4037469,36.3140739,127.4033282
R,36.31420399,127.4037469,36.31538062,127.4075115
R,36.31538062,127.4075115,36.31420399,127.4037469
Y,36.31566552,127.3867734,36.3142729,127.387662
R,36.3142729,127.387662,36.31566552,127.3867734
R,36.31527896,127.4403817,36.32170446,127.4378794
Y,36.32170446,127.4378794,36.31527896,127.4403817
R,36.31538062,127.4075115,36.31645828,127.4104406
R,36.31645828,127.4104406,36.31538062,127.4075115
Y,36.31545684,127.4335239,36.31922487,127.4313689
R,36.31922487,127.4313689,36.31545684,127.4335239
R,36.32099731,127.3930243,36.31689021,127.3915442
R,36.31689021,127.3915442,36.32099731,127.3930243
G,36.31967649,127.4245585,36.31723631,127.4260747
R,36.31723631,127.4260747,36.31967649,127.4245585
R,36.32050346,127.4055837,36.31733546,127.4070192
R,36.31733546,127.4070192,36.32050346,127.4055837
R,36.32099731,127.3930243,36.31755521,127.394058
R,36.31755521,127.394058,36.32099731,127.3930243
Y,36.31799484,127.4156006,36.31822934,127.4176049
R,36.31822934,127.4176049,36.31799484,127.4156006
R,36.31799484,127.4156006,36.32071571,127.4146636
R,36.32071571,127.4146636,36.31799484,127.4156006
G,36.32199549,127.4213855,36.31827762,127.4198907
Y,36.31827762,127.4198907,36.32199549,127.4213855
G,36.31828681,127.4288211,36.32077771,127.4274059
G,36.32077771,127.4274059,36.31828681,127.4288211
